status,method,target,split_name,heldout_fold,parameter_set,nominal_coverage,empirical_coverage,coverage_delta_from_nominal,n_test_rows,n_test_conditions,n_calibration_rows,n_calibration_conditions,mean_interval_width,median_interval_width,interval_score,calibration_source,conformal_radius,replicate_radius,mean_test_replicate_spread,intervals_narrower_than_replicate_spread_fraction,intervals_wider_than_replicate_spread_fraction
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,30,0.9,0.8,-0.09999999999999998,25,1,6775,48,0.2010211792019794,0.2010211792019794,0.23201258632144614,cross_split_excluding_test_conditions,0.1005105896009897,,0.014881799999999919,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,31,0.9,0.0,-0.9,6,1,6775,48,0.20102117920197937,0.20102117920197937,0.7336367777346554,cross_split_excluding_test_conditions,0.1005105896009897,,0.026061000000000112,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,32,0.9,0.5,-0.4,6,1,6775,48,0.20102117920197937,0.20102117920197937,1.0908183949716752,cross_split_excluding_test_conditions,0.1005105896009897,,0.04494749999999981,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,41,0.9,0.8035714285714286,-0.09642857142857142,56,1,6775,48,0.2010211792019794,0.2010211792019794,0.37477028230369713,cross_split_excluding_test_conditions,0.1005105896009897,,0.02403687500000001,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,42,0.9,0.8775510204081632,-0.022448979591836782,49,1,6775,48,0.2010211792019794,0.2010211792019794,0.29789649854300965,cross_split_excluding_test_conditions,0.1005105896009897,,0.04197440816326533,0.061224489795918366,0.9387755102040817
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,43,0.9,0.75,-0.15000000000000002,12,1,6775,48,0.20102117920197937,0.20102117920197937,0.25959473901320645,cross_split_excluding_test_conditions,0.1005105896009897,,0.08332749999999989,0.25,0.75
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,44,0.9,0.6666666666666666,-0.2333333333333334,6,1,6775,48,0.2010211792019794,0.2010211792019794,0.9547476007744198,cross_split_excluding_test_conditions,0.1005105896009897,,0.18965549999999998,0.5,0.5
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.9,0.8181818181818182,-0.08181818181818179,44,1,6775,48,0.2010211792019794,0.2010211792019794,0.7325295853118,cross_split_excluding_test_conditions,0.1005105896009897,,0.05279686363636365,0.06818181818181818,0.9318181818181818
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.9,0.782608695652174,-0.11739130434782608,46,1,6775,48,0.2010211792019794,0.2010211792019794,0.441859652769772,cross_split_excluding_test_conditions,0.1005105896009897,,0.03132869565217398,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,55,0.9,0.9090909090909091,0.009090909090909038,22,1,6775,48,0.2010211792019794,0.20102117920197937,0.2359592960888973,cross_split_excluding_test_conditions,0.1005105896009897,,0.09646759090909099,0.13636363636363635,0.8636363636363636
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,56,0.9,0.7692307692307693,-0.13076923076923075,13,1,6775,48,0.2010211792019794,0.20102117920197937,0.5220096070096566,cross_split_excluding_test_conditions,0.1005105896009897,,0.12484269230769232,0.23076923076923078,0.7692307692307693
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.9,0.38181818181818183,-0.5181818181818182,55,1,6775,48,0.2010211792019794,0.20102117920197937,1.1852260970093715,cross_split_excluding_test_conditions,0.1005105896009897,,0.07603232727272725,0.10909090909090909,0.8909090909090909
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.9,0.5714285714285714,-0.3285714285714286,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.5217189297690877,cross_split_excluding_test_conditions,0.1005105896009897,,0.028583678571428645,0.03571428571428571,0.9642857142857143
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,67,0.9,0.4666666666666667,-0.43333333333333335,15,1,6775,48,0.2010211792019794,0.20102117920197937,2.075370286208814,cross_split_excluding_test_conditions,0.1005105896009897,,0.059086400000000074,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.9,0.6282051282051282,-0.27179487179487183,78,1,6775,48,0.2010211792019794,0.2010211792019794,0.4117785681048886,cross_split_excluding_test_conditions,0.1005105896009897,,0.030558948717948693,0.038461538461538464,0.9615384615384616
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.9,0.8690476190476191,-0.030952380952380953,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2608504042993336,cross_split_excluding_test_conditions,0.1005105896009897,,0.005980392857142802,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,70,0.9,0.7222222222222222,-0.1777777777777778,18,1,6775,48,0.2010211792019794,0.20102117920197937,1.329684592868389,cross_split_excluding_test_conditions,0.1005105896009897,,0.13889283333333333,0.1111111111111111,0.8888888888888888
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.9,0.9166666666666666,0.016666666666666607,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.25281442006218224,cross_split_excluding_test_conditions,0.1005105896009897,,0.007760642857142889,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.9,0.9642857142857143,0.06428571428571428,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2329359338355135,cross_split_excluding_test_conditions,0.1005105896009897,,0.012172321428571544,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,73,0.9,0.8285714285714286,-0.0714285714285714,35,1,6775,48,0.2010211792019794,0.2010211792019794,0.275123085264726,cross_split_excluding_test_conditions,0.1005105896009897,,0.04537877142857138,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,74,0.9,0.7708333333333334,-0.12916666666666665,48,1,6775,48,0.2010211792019794,0.2010211792019794,0.7838238534041883,cross_split_excluding_test_conditions,0.1005105896009897,,0.11455410416666663,0.16666666666666666,0.8333333333333334
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,75,0.9,0.9404761904761905,0.04047619047619044,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2505135694721597,cross_split_excluding_test_conditions,0.1005105896009897,,0.00589482142857153,0.0,1.0
evaluated,Q2_stressor_family_conformal,delta_capacity_Ah,voltage_window_holdout_fold,1,76,0.9,0.7349397590361446,-0.1650602409638554,83,1,6775,48,0.2010211792019794,0.2010211792019794,0.49984066187666243,cross_split_excluding_test_conditions,0.1005105896009897,,0.03317474698795181,0.03614457831325301,0.963855421686747
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,17,0.9,0.75,-0.15000000000000002,24,1,6775,48,0.2010211792019794,0.2010211792019794,0.44293097350942273,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.04842762500000014,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,18,0.9,0.7058823529411765,-0.1941176470588235,17,1,6775,48,0.2010211792019794,0.20102117920197937,0.48751514872758717,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.019173647058823688,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,19,0.9,0.5,-0.4,6,1,6775,48,0.20102117920197937,0.20102117920197937,0.38960858826983175,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.02166550000000045,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,20,0.9,0.0,-0.9,6,1,6775,48,0.20102117920197937,0.20102117920197937,2.3425594161761336,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.023139999999999827,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,29,0.9,0.75,-0.15000000000000002,40,1,6775,48,0.20102117920197943,0.2010211792019794,0.6090838078587121,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.03582202500000005,0.075,0.925
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,30,0.9,0.8,-0.09999999999999998,25,1,6775,48,0.2010211792019794,0.2010211792019794,0.23201258632144614,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.014881799999999919,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,31,0.9,0.0,-0.9,6,1,6775,48,0.20102117920197937,0.20102117920197937,0.7336367777346554,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.026061000000000112,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,32,0.9,0.5,-0.4,6,1,6775,48,0.20102117920197937,0.20102117920197937,1.0908183949716752,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.04494749999999981,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,41,0.9,0.8035714285714286,-0.09642857142857142,56,1,6775,48,0.2010211792019794,0.2010211792019794,0.37477028230369713,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.02403687500000001,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,42,0.9,0.8775510204081632,-0.022448979591836782,49,1,6775,48,0.2010211792019794,0.2010211792019794,0.29789649854300965,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.04197440816326533,0.061224489795918366,0.9387755102040817
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,43,0.9,0.75,-0.15000000000000002,12,1,6775,48,0.20102117920197937,0.20102117920197937,0.25959473901320645,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.08332749999999989,0.25,0.75
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,44,0.9,0.6666666666666666,-0.2333333333333334,6,1,6775,48,0.2010211792019794,0.2010211792019794,0.9547476007744198,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.18965549999999998,0.5,0.5
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.9,0.8181818181818182,-0.08181818181818179,44,1,6775,48,0.2010211792019794,0.2010211792019794,0.7325295853118,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.05279686363636365,0.06818181818181818,0.9318181818181818
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.9,0.782608695652174,-0.11739130434782608,46,1,6775,48,0.2010211792019794,0.2010211792019794,0.441859652769772,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.03132869565217398,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,55,0.9,0.9090909090909091,0.009090909090909038,22,1,6775,48,0.2010211792019794,0.20102117920197937,0.2359592960888973,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.09646759090909099,0.13636363636363635,0.8636363636363636
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,56,0.9,0.7692307692307693,-0.13076923076923075,13,1,6775,48,0.2010211792019794,0.20102117920197937,0.5220096070096566,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.12484269230769232,0.23076923076923078,0.7692307692307693
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.9,0.38181818181818183,-0.5181818181818182,55,1,6775,48,0.2010211792019794,0.20102117920197937,1.1852260970093715,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.07603232727272725,0.10909090909090909,0.8909090909090909
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.9,0.5714285714285714,-0.3285714285714286,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.5217189297690877,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.028583678571428645,0.03571428571428571,0.9642857142857143
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,67,0.9,0.4666666666666667,-0.43333333333333335,15,1,6775,48,0.2010211792019794,0.20102117920197937,2.075370286208814,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.059086400000000074,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.9,0.6282051282051282,-0.27179487179487183,78,1,6775,48,0.2010211792019794,0.2010211792019794,0.4117785681048886,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.030558948717948693,0.038461538461538464,0.9615384615384616
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.9,0.8690476190476191,-0.030952380952380953,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2608504042993336,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.005980392857142802,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,70,0.9,0.7222222222222222,-0.1777777777777778,18,1,6775,48,0.2010211792019794,0.20102117920197937,1.329684592868389,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.13889283333333333,0.1111111111111111,0.8888888888888888
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.9,0.9166666666666666,0.016666666666666607,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.25281442006218224,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.007760642857142889,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.9,0.9642857142857143,0.06428571428571428,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2329359338355135,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.012172321428571544,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,73,0.9,0.8285714285714286,-0.0714285714285714,35,1,6775,48,0.2010211792019794,0.2010211792019794,0.275123085264726,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.04537877142857138,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,74,0.9,0.7708333333333334,-0.12916666666666665,48,1,6775,48,0.2010211792019794,0.2010211792019794,0.7838238534041883,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.11455410416666663,0.16666666666666666,0.8333333333333334
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,75,0.9,0.9404761904761905,0.04047619047619044,84,1,6775,48,0.20102117920197943,0.2010211792019794,0.2505135694721597,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.00589482142857153,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,delta_capacity_Ah,voltage_window_holdout_fold,1,76,0.9,0.7349397590361446,-0.1650602409638554,83,1,6775,48,0.2010211792019794,0.2010211792019794,0.49984066187666243,cross_split_excluding_test_conditions,0.1005105896009897,0.001965999999999468,0.03317474698795181,0.03614457831325301,0.963855421686747
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.8,0.9302325581395349,0.13023255813953483,43,1,0,0,0.13899329028495983,0.13663531968222142,0.1637035099780497,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.8,0.7727272727272727,-0.027272727272727337,22,1,0,0,0.1983151568487604,0.16518720245599658,1.351262689444221,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,23,0.8,0.5,-0.30000000000000004,6,1,0,0,0.4241604400538462,0.42720342420944135,2.5406247636352632,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,24,0.8,1.0,0.19999999999999996,4,1,0,0,0.5005042253542216,0.4425232638436357,0.5005042253542216,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.8,0.9701492537313433,0.17014925373134326,67,1,0,0,0.1703297280885924,0.13454202115617028,0.188516256262405,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.8,0.7575757575757576,-0.042424242424242475,33,1,0,0,0.1965150428276812,0.17746717471621276,0.5302929572613011,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,27,0.8,0.5333333333333333,-0.2666666666666667,15,1,0,0,0.31692428816029655,0.25623518281439306,1.3161392262114242,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,28,0.8,0.8888888888888888,0.0888888888888888,9,1,0,0,0.47212440710842757,0.4028527247762079,0.500657625756705,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,33,0.8,0.9253731343283582,0.12537313432835817,67,1,0,0,0.1094355923997401,0.07580257761104212,0.16054535576679446,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.8,0.9318181818181818,0.13181818181818172,44,1,0,0,0.09806747945798121,0.06974125888618987,0.29309148928693224,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.8,0.8181818181818182,0.018181818181818188,11,1,0,0,0.3075325625923652,0.29583862253523024,0.7031085839142234,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,36,0.8,0.5,-0.30000000000000004,6,1,0,0,0.539348257372974,0.5313764292534108,2.570226239281436,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.8,0.9761904761904762,0.17619047619047612,84,1,0,0,0.09178503689964138,0.08351595645696941,0.09753992975907379,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,38,0.8,0.9,0.09999999999999998,60,1,0,0,0.12094214798851172,0.09824148509127467,0.25124784355248087,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,39,0.8,0.7619047619047619,-0.03809523809523818,21,1,0,0,0.2567979472443642,0.23705671947388576,0.7271066408151681,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,40,0.8,0.8666666666666667,0.06666666666666665,15,1,0,0,0.45469418741686823,0.42751821849562116,0.5380567622323774,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,45,0.8,0.38095238095238093,-0.4190476190476191,84,1,0,0,0.05591384585453819,0.046426690778571825,0.0922949357480997,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,46,0.8,0.7380952380952381,-0.06190476190476191,84,1,0,0,0.0698184159178148,0.049368245923482296,0.23371043586744877,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,47,0.8,0.8709677419354839,0.07096774193548383,31,1,0,0,0.20402194258283307,0.18841469820942527,0.4203498654366931,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,48,0.8,0.8,0.0,10,1,0,0,0.37987875571963187,0.3995314206399035,0.4094919973459484,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,49,0.8,0.16666666666666666,-0.6333333333333334,84,1,0,0,0.07799016876259163,0.0727352363406982,0.14244151651047815,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,50,0.8,0.20238095238095238,-0.5976190476190477,84,1,0,0,0.07882811072655184,0.07217345855838925,0.1591462641009294,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,51,0.8,0.9206349206349206,0.12063492063492054,63,1,0,0,0.18922126704926354,0.16850244869937492,0.20031777732111927,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,52,0.8,0.9285714285714286,0.12857142857142856,28,1,0,0,0.35801076567751916,0.36017959185267145,0.3798731623892859,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,57,0.8,0.6666666666666666,-0.13333333333333341,36,1,0,0,0.06978935351333196,0.051621113469123445,1.1737631141163345,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,58,0.8,0.7368421052631579,-0.06315789473684219,38,1,0,0,0.08971701565111123,0.059262436820105666,0.9699847111827191,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,59,0.8,0.7368421052631579,-0.06315789473684219,19,1,0,0,0.24581225324004383,0.20430007067358213,1.5221675611466017,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,60,0.8,0.8125,0.012499999999999956,16,1,0,0,0.38678976763620426,0.3554954123170497,1.4449207899220664,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,61,0.8,0.40476190476190477,-0.3952380952380953,84,1,0,0,0.06844514990960626,0.06288888671452936,0.11888536378854327,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,62,0.8,0.40476190476190477,-0.3952380952380953,84,1,0,0,0.07100647321167435,0.06524479782951927,0.12122184478189511,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,63,0.8,0.9382716049382716,0.1382716049382715,81,1,0,0,0.15035650239971876,0.12294741688622193,0.16652005210252932,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,delta_capacity_Ah,voltage_window_holdout_fold,2,64,0.8,1.0,0.19999999999999996,38,1,0,0,0.30253522551948964,0.26047023279538967,0.30253522551948964,model_quantile_outputs,,,,,
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.9,0.9767441860465116,0.07674418604651156,43,1,2456,44,0.20871590335925475,0.20871590335925472,0.2557352041571416,same_split_excluding_test_conditions,0.10435795167962736,,0.0121486046511628,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.9,0.6818181818181818,-0.21818181818181825,22,1,2456,44,0.20871590335925472,0.20871590335925472,1.396290064297916,same_split_excluding_test_conditions,0.10435795167962736,,0.10192377272727272,0.2727272727272727,0.7272727272727273
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,23,0.9,0.0,-0.9,6,1,2456,44,0.20871590335925472,0.20871590335925472,2.256797949441426,same_split_excluding_test_conditions,0.10435795167962736,,0.06294049999999995,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,24,0.9,1.0,0.09999999999999998,4,1,2456,44,0.20871590335925472,0.20871590335925472,0.20871590335925472,same_split_excluding_test_conditions,0.10435795167962736,,0.04024725000000018,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.9,0.16417910447761194,-0.735820895522388,67,1,2456,44,0.20871590335925472,0.20871590335925472,1.101006428636514,same_split_excluding_test_conditions,0.10435795167962736,,0.015153358208955154,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.9,0.12121212121212122,-0.7787878787878788,33,1,2456,44,0.20871590335925472,0.20871590335925472,1.5100136126626376,same_split_excluding_test_conditions,0.10435795167962736,,0.040644545454545516,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,27,0.9,0.3333333333333333,-0.5666666666666667,15,1,2456,44,0.20871590335925472,0.20871590335925472,1.576495746820828,same_split_excluding_test_conditions,0.10435795167962736,,0.17386340000000003,0.2,0.8
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,28,0.9,0.3333333333333333,-0.5666666666666667,9,1,2456,44,0.20871590335925472,0.20871590335925472,1.78253835389818,same_split_excluding_test_conditions,0.10435795167962736,,0.09072566666666655,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,33,0.9,0.9552238805970149,0.055223880597014885,67,1,2456,44,0.20871590335925472,0.20871590335925472,0.24000297234141765,same_split_excluding_test_conditions,0.10435795167962736,,0.021164014925373148,0.04477611940298507,0.9552238805970149
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.9,0.9090909090909091,0.009090909090909038,44,1,2456,44,0.20871590335925472,0.20871590335925472,0.359310742134046,same_split_excluding_test_conditions,0.10435795167962736,,0.011697931818181719,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.9,0.36363636363636365,-0.5363636363636364,11,1,2456,44,0.20871590335925472,0.20871590335925472,1.2707675759286843,same_split_excluding_test_conditions,0.10435795167962736,,0.09914927272727275,0.18181818181818182,0.8181818181818182
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,36,0.9,0.0,-0.9,6,1,2456,44,0.20871590335925472,0.20871590335925472,2.7528826437175797,same_split_excluding_test_conditions,0.10435795167962736,,0.04498800000000003,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.9,0.6071428571428571,-0.2928571428571429,84,1,2456,44,0.20871590335925472,0.20871590335925472,0.32858145122100463,same_split_excluding_test_conditions,0.10435795167962736,,0.00629624999999998,0.0,1.0
